system:index,average_surface_temp,date,satellite,.geo
1_2_LC08_019030_20191112,255.86705342889275,2019-11-12,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20191230,271.91712623,2019-12-30,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200115,271.94276138,2020-01-15,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200216,266.36797076,2020-02-16,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200404,277.1142256399999,2020-04-04,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200420,278.07468926,2020-04-20,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200506,278.44383542,2020-05-06,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200522,258.6443849,2020-05-22,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200607,279.90186618910315,2020-06-07,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200623,150.00147986,2020-06-23,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200709,300.13459034,2020-07-09,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200725,296.48072695999997,2020-07-25,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200810,291.02556704,2020-08-10,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200826,150.00147986,2020-08-26,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200911,280.25196800000003,2020-09-11,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20200927,292.99776457999997,2020-09-27,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20201013,290.73161732,2020-10-13,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20201114,284.6372876599999,2020-11-14,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210202,269.997908,2021-02-02,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210306,259.08075212,2021-03-06,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210322,274.36613755999997,2021-03-22,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210407,276.34175312,2021-04-07,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210423,255.71778370782607,2021-04-23,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210525,277.94898808990865,2021-05-25,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210610,291.12468962,2021-06-10,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210728,296.03296634000003,2021-07-28,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210813,150.00147986,2021-08-13,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210829,300.760088,2021-08-29,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210914,239.89996520664337,2021-09-14,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20210930,293.12764934,2021-09-30,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20211016,273.2417679576744,2021-10-16,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20211101,286.8913438806522,2021-11-01,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20211219,260.4958124,2021-12-19,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220104,277.08346346,2022-01-04,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220120,251.43122336,2022-01-20,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220205,267.317496716,2022-02-05,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220221,271.54968908,2022-02-21,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220309,250.42290746,2022-03-09,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220410,266.5893813421342,2022-04-10,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220512,282.21049345999995,2022-05-12,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220528,285.70029188,2022-05-28,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220613,289.92838262,2022-06-13,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220629,289.042260935,2022-06-29,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220715,296.1286708999999,2022-07-15,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220731,272.04707712276985,2022-07-31,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220816,259.794434696,2022-08-16,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220901,296.73024241999985,2022-09-01,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20220917,295.93384375999995,2022-09-17,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20221003,290.44450364,2022-10-03,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20221104,285.4131782,2022-11-04,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20221120,251.87556596000002,2022-11-20,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20221206,270.9720437,2022-12-06,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20230208,271.76160632,2023-02-08,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20230224,264.073795736,2023-02-24,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20230328,272.67763568,2023-03-28,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20230413,277.32956089999993,2023-04-13,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20230515,285.04403204,2023-05-15,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20230531,289.55581844,2023-05-31,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20230718,296.21412139999995,2023-07-18,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20230803,296.83620104000005,2023-08-03,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20230819,294.56663576,2023-08-19,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20230904,295.37670649999995,2023-09-04,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20230920,292.69697881999997,2023-09-20,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20231006,279.16731632,2023-10-06,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20231022,269.29981956547084,2023-10-22,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20231123,268.79476496,2023-11-23,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20231225,264.06422528,2023-12-25,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20240227,188.22405221486912,2024-02-27,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20240330,223.40931827544844,2024-03-30,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20240415,279.29834041999993,2024-04-15,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20240501,269.2972139,2024-05-01,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20240517,150.00147986,2024-05-17,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20240618,279.48872601203294,2024-06-18,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20240704,150.00147986,2024-07-04,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20240720,296.87721727999997,2024-07-20,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20240805,300.020340712027,2024-08-05,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20240821,294.81615121999994,2024-08-21,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20241008,284.20576263500004,2024-10-08,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20241024,288.9639983631454,2024-10-24,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20241109,285.49862870000004,2024-11-09,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20250128,249.63676286,2025-01-28,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20250301,266.514937956278,2025-03-01,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20250317,273.52530464,2025-03-17,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20250504,166.6363590822254,2025-05-04,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20250520,269.38095539,2025-05-20,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20250621,150.00147986,2025-06-21,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20250707,217.09493378000002,2025-07-07,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20250723,297.06862639999997,2025-07-23,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20250808,296.48414498000005,2025-08-08,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20250824,296.8609588520728,2025-08-24,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019030_20250909,291.018731,2025-09-09,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20130417,276.02045924,2013-04-17,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20130604,277.60129349,2013-06-04,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20130620,289.9420546999999,2013-06-20,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20130706,213.13743629,2013-07-06,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20130807,295.82788514000003,2013-08-07,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20130823,297.08229847999996,2013-08-23,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20130908,295.55102552,2013-09-08,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20130924,280.29298424,2013-09-24,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20131010,280.70998268,2013-10-10,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20131127,261.3362581961878,2013-11-27,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20131213,257.75114234,2013-12-13,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140114,272.3084895199999,2014-01-14,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140130,257.97502265,2014-01-30,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140215,265.09988534,2014-02-15,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140303,268.63303793245166,2014-03-03,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140420,273.39541987999996,2014-04-20,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140506,276.06831152,2014-05-06,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140522,282.02250236,2014-05-22,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140607,289.31313902,2014-06-07,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140623,270.84215894,2014-06-23,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140709,277.22018426,2014-07-09,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140725,278.30711462,2014-07-25,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140810,291.54168805999996,2014-08-10,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140826,296.17652318,2014-08-26,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20140927,292.20136591999994,2014-09-27,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20141029,271.54005913777456,2014-10-29,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20141114,257.80355198,2014-11-14,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150101,263.03141357000004,2015-01-01,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150117,252.03474912910315,2015-01-17,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150202,263.31567889999997,2015-02-02,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150218,234.16680434000003,2015-02-18,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150322,269.54331134,2015-03-22,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150509,246.05809592,2015-05-09,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150525,275.648749565,2015-05-25,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150610,150.00147986,2015-06-10,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150626,263.55152228,2015-06-26,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150728,298.66484173999993,2015-07-28,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150813,288.29975846262766,2015-08-13,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150829,283.00689212,2015-08-29,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150914,294.89818370000006,2015-09-14,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20150930,266.33379056,2015-09-30,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20151016,289.74380954000003,2015-10-16,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20151101,286.8111483799999,2015-11-01,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20151117,263.2473185,2015-11-17,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20151203,279.05053396999995,2015-12-03,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20151219,268.4427089,2015-12-19,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160104,260.4914210873094,2016-01-04,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160205,269.15365706,2016-02-05,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160221,267.7139162541144,2016-02-21,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160308,268.72412588,2016-03-08,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160324,225.11588738,2016-03-24,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160409,274.65666926,2016-04-09,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160425,270.36021812,2016-04-25,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160511,277.72131635413047,2016-05-11,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160527,283.6593806706169,2016-05-27,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160612,289.12514792,2016-06-12,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160628,270.53624615,2016-06-28,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160714,295.5836866,2016-07-14,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160730,283.903267865,2016-07-30,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160831,262.42528469,2016-08-31,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20160916,296.56959547999986,2016-09-16,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20161002,279.3632828,2016-10-02,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20161018,291.57928628,2016-10-18,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20161103,281.5257321776378,2016-11-03,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20161221,225.51579572,2016-12-21,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170106,260.33003843,2017-01-06,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170122,268.36922146999996,2017-01-22,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170223,273.10147015999996,2017-02-23,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170311,255.3346022,2017-03-11,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170412,269.9295476,2017-04-12,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170428,263.2017449,2017-04-28,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170514,259.54902086,2017-05-14,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170530,286.70860777999997,2017-05-30,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170701,287.0393659924918,2017-07-01,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170717,295.8791554399999,2017-07-17,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170802,298.77080035999995,2017-08-02,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170818,295.36987046,2017-08-18,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170903,283.94001158000003,2017-09-03,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20170919,267.3516790623234,2017-09-19,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20171005,292.16718572,2017-10-05,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20171021,240.2744624695238,2017-10-21,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20171208,264.3410849,2017-12-08,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20180109,270.9720437,2018-01-09,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20180226,272.95107727999994,2018-02-26,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20180314,258.30687266682804,2018-03-14,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20180330,251.7885208607113,2018-03-30,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20180501,277.9003702400001,2018-05-01,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20180517,284.49714884,2018-05-17,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20180618,291.9757766,2018-06-18,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20180704,303.07066952,2018-07-04,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20180720,232.66800257,2018-07-20,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20180805,296.01758525,2018-08-05,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20180821,232.27039407705976,2018-08-21,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20181008,290.62907672,2018-10-08,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20181024,264.71364908,2018-10-24,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20181211,262.50219014000004,2018-12-11,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20181227,220.81523766254804,2018-12-27,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190301,254.39464669999998,2019-03-01,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190317,266.622163064872,2019-03-17,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190402,262.23216656,2019-04-02,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190418,214.90967966000002,2019-04-18,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190504,241.15095853999995,2019-05-04,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190520,259.3513104430866,2019-05-20,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190621,288.66713324000006,2019-06-21,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190707,235.93300513892856,2019-07-07,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190723,296.54908736,2019-07-23,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190808,281.36624252,2019-08-08,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190824,297.06862639999997,2019-08-24,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190909,273.8309721908969,2019-09-09,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20190925,292.98751051999994,2019-09-25,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20191011,267.10284506,2019-10-11,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20191112,255.8814854,2019-11-12,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200115,271.93934336,2020-01-15,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200131,233.43534805999997,2020-01-31,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200216,266.36797076,2020-02-16,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200404,277.11764365999994,2020-04-04,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200420,278.07468926,2020-04-20,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200506,278.44383542,2020-05-06,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200607,279.91187501,2020-06-07,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200623,150.00147986,2020-06-23,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200709,300.13459034000005,2020-07-09,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200725,296.48072695999997,2020-07-25,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200810,291.02556704,2020-08-10,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_019031_20200826,150.00147986,2020-08-26,LANDSAT_8,"{""type"":""MultiPoint"",""coordinates"":[]}"
